id,name,price,original_price,discount,rating,review_count,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
277316388,Kẹo Dẻo Vị Cam Bổ Sung Vitamin và Lợi Khuẩn Genki Fami Nhật Bản Gói 28 Cái,96000,132000,36000,0,0,,,,,,,,,
276160362,Cà Phê Arabica Nguyên Chất Đất Cà Phê 500g | Pure Arabica Coffee Cầu Đất Đà Lạt - Gu Thanh Nhẹ,199000,305000,106000,5,1,,,,,,,,,
276036910,LẠP XƯỞNG TÔM ÍT MỠ THƠM NGON HIỆU TÂN LỘC PHÁT,212000,212000,0,4.6,426,,,,,,,,,
275172233,Canh Gà Lá Giang Ăn Liền ISOUP 72g 06 Viên - Viên Canh Ăn Liền Sấy Thăng Hoa,68000,68000,0,5,8,,,,,,,,,
274682742,Cà Phê Sữa PLUS Hòa Tan 3IN1 KING COFFEE – Túi 50 gói x 20g,226380,269500,43120,4.8,8,,,,,,,,,
271820222,MỨT GỪNG HUẾ SẤY KHÔ  (LÁT MỎNG) THÀNH LONG 200G,125000,125000,0,5,2,,,,,,,,,
252565847,Rượu Gạo Lúa Thơm Bình Tây 35% - 2 Lít,175000,175000,0,4.8,8,,,,,,,,,
249973366,Quả kỉ tử khô Heritage Thái Lan Gói 500g,69000,69000,0,4.7,117,,,,,,,,,
201965540,COMBO 5 Gói Thức Ăn Hạt Cho Mèo Trưởng Thành Từ Thái Lan Zoi Cat 1kg - YonaPetshop,65000,65000,0,5,10,,,,,,,,,
200989314,Trà cỏ mực đậu đen túi lọc Goce - Bổ thận mát gan,90000,90000,0,4.8,47,,,,,,,,,
200985404,Trà gạo lứt đậu đen túi lọc Goce - Ổn định đường huyết,79000,79000,0,4.7,6,,,,,,,,,
192799760,'[Ăn Liền] Nhãn Ngâm Nước Đường Đóng Lon 565g we''natur',59150,59150,0,0,0,,,,,,,,,
155890433,Hạt Điều Rang Muối Bình Phước Nguyên Hạt Size A Cồ - Hàng Loại 1 ( 01 kg-2 hộp),279900,279900,0,4.7,45,,,,,,,,,
72300704,Hạt Macca Nứt Vỏ Nhập Khẩu Bổ Dưỡng Thương Hiệu SK FOOD - Hũ 300G,120000,120000,0,4.6,11,,,,,,,,,
69658825,CÀ PHÊ HẠT 100% ARABICA RANG MỘC HEMERA COFFEE 454GR,158000,158000,0,5,2,,,,,,,,,
61900723,Combo Táo đỏ - Kỷ tử - Long nhãn -  Hoa cúc - Mỗi hủ 200gr,261000,261000,0,5,2,,,,,,,,,
57695989,Cà phê bột truyền thống số 1 (500gr) Coffee Tree 100% nguyên chất gu đậm hương nhẹ,255600,255600,0,4.8,104,,,,,,,,,
55470777,Viên hà thủ ô mật ong - Hủ 500g,95000,95000,0,5,1,,,,,,,,,
51571077,200gr Trà kỷ tử - Câu kỷ tử - Loại cao cấp,82000,82000,0,4.6,288,,,,,,,,,
534726,Thùng 24 Gói Miến Gói Phú Hương Hương Vị Sườn Heo Acecook,286000,300000,14000,5,10,,,,,,,,,
483313,Dầu Mè Thơm Hảo Hạng Meizan 250ml,52000,60000,8000,5,47,,,,,,,,,
437763,Ngũ cốc ăn sáng KOKO KRUNCH DUO (Hộp 300g),105000,110000,5000,5,136,,,,,,,,,
278957884,Hộp quà Giàu có,696000,696000,0,0,0,,,,,,,,,
278672473,Thùng 48 hộp sữa tươi tiệt trùng TH True Milk  hương dâu tự nhiên 110ml,330000,359000,29000,5,1,,,,,,,,,
278603722,Thùng Sữa Đậu Nành Nutimilk Nguyên Chất 200ml (Bịch 200ml x 36) - Bổ Sung Dinh Dưỡng Từ Hạt Đậu Nành,172000,226000,54000,0,0,,,,,,,,,
278423680,Thùng 48 hộp sữa dinh dưỡng socola Vinamilk ADM 110ml,160000,264000,104000,0,0,,,,,,,,,
278423604,Thùng 48 hộp sữa dinh dưỡng socola Vinamilk ADM 180ml,275000,420000,145000,0,0,,,,,,,,,
278059402,Thùng Sữa Đậu Nành Vinasoy Famigo Đậu Xanh Gạo Đỏ (200ml x 36 Hộp),164000,211000,47000,0,0,,,,,,,,,
277921667,Gạo Vinh Hiển Khổng Tước Nguyên 5kg,125000,159000,34000,4.8,4,,,,,,,,,
276273176,Đồ Chơi Cần Câu Cho Mèo Nhiều Mẫu,25000,25000,0,5,6,,,,,,,,,
275014291,Mật Ong Hoa Cà Phê 1000ml | 100% Mật Ong Nguyên Chất TLP,147000,147000,0,4,1,,,,,,,,,
274707358,Trà cà gai leo túi lọc Goce - Tốt cho gan và xương khớp,95000,95000,0,4,1,,,,,,,,,
273135909,Bánh Gấu Nhân Kem VIETTIN MART 250g,70000,70000,0,0,0,,,,,,,,,
252564076,[TOP SALE] TỔ YẾN CHƯNG ĐÔNG TRÙNG HẠ THẢO 100% Tổ Yến Thật (Hàm Lượng 30%) (6 Lọ X 70ML) - Đệ Nhất Yến Đảo - Giảm Stress - Giảm Mệt Mỏi - Đẹp Da - Đẩy Lùi Lão Hóa - Điều Hòa Đường Huyết - Ổn Định Huyết Áp - Tăng Sức Đề Kháng - Tăng Sức Đề Kháng,370500,390000,19500,5,20,,,,,,,,,
205716114,'Cà Phê Robusta B''Lao Farm Cà Phê Nguyên Chất Dành Cho Pha Phin Và Pha Máy Gu Truyền Thống Đắng Đậm Thơm C1',47087,47087,0,5,7,,,,,,,,,
193588640,Bánh phồng sữa cốt dừa Thanh Long-Bến Tre (bịch 10c),36100,36100,0,5,2,,,,,,,,,
191620128,Tã Lót Chuồng Miếng Lót Vệ Sinh Cho Chó Mèo Siêu Thấm Hút Dono,59000,59000,0,5,4,,,,,,,,,
177336106,Thùng Veyo Sữa hạt lên men tự nhiên Vị Đào Tiên Nhật (30hộp x 180ml),189000,245000,56000,4.8,105,,,,,,,,,
169920537,[Bao Bì Tết] Combo 2 Đường mía thiên nhiên Biên Hòa 1kg,73200,73200,0,4.8,6,,,,,,,,,
142312193,Bột Matcha Trà Xanh Dalat Farm - Hộp 110Gr,170000,170000,0,4.8,86,,,,,,,,,
114809879,Dầu hào MAGGI chai 820g,55000,70000,15000,5,127,,,,,,,,,
91076575,Hạt điều Wasabi hủ 400g LAFOOCO,224000,224000,0,4.5,19,,,,,,,,,
77060395,500Gr Yến mạch tươi nguyên chất Hafer Flocken loại cán dẹt - Nhập Khẩu Từ Đức,56500,56500,0,5,15,,,,,,,,,
57345340,Bột Cacao Đắk Lắk nguyên chất 100% - Hủ 500g,139000,139000,0,5,6,,,,,,,,,
56172178,Trà kỷ tử - Câu kỷ tử - Loại cao cấp - Gói 100gr,42000,42000,0,4.6,80,,,,,,,,,
52632483,Cà Phê Rang Xay Expert Blend 1 KING COFFEE - Túi 500g,110000,127800,17800,4.8,105,,,,,,,,,
51713344,Trung Nguyên Legend - Cà phê hòa tan G7 3in1 - Hộp 18 sticks x 16gr (gói dài),72000,79061,7061,4.8,62,,,,,,,,,
49375113,200gr Trà nụ hoa tam thất - Cao Cấp,199000,199000,0,4.5,2,,,,,,,,,
46786925,Chocolate Meiji Meltykiss vị Socola 56gr,119000,119000,0,5,1,,,,,,,,,
6008303,Thùng Phở Gà Hà Nội Micoem Cung Đình (30 Gói),269000,285000,16000,4.1,17,,,,,,,,,
3170593,Bột ngũ cốc Damtuh Hàn Quốc 900g hộp 50 gói-PP,269000,269000,0,5,15,,,,,,,,,
1692537,Thùng 12 Hộp Nước Dừa Cocoxim Sen (330ml x12 Hộp),217800,217800,0,5,145,,,,,,,,,
658751,Đồ Ăn Cho Chó Con Vị Gà Và Trứng Pedigree (8kg),536000,702000,166000,4.8,25,,,,,,,,,
278693066,Cozy Icetea Dâu 16 gói x 15g Hộp,48000,48000,0,0,0,,,,,,,,,
278672462,Thùng 48 hộp sữa tươi tiệt trùng TH True Milk  có đường 110ml,330000,359000,29000,0,0,,,,,,,,,
278424347,Thùng 48 bịch Sữa tươi tiệt trùng ít đường Vinamilk 100% Sữa tươi 220ml,439000,476000,37000,0,0,,,,,,,,,
276585115,[Thùng 30 lon] Nước Yến sào Sanvinest Khánh Hòa đóng lon – S121T30,302000,302000,0,0,0,,,,,,,,,
276581378,ĐẬU PHỘNG CỐT DỪA SẤY GIÒN TÂN LỘC PHÁT,93000,93000,0,4.5,32,,,,,,,,,
276566850,KHÔ GÀ LÁ CHANH TÂN LỘC PHÁT HŨ 500G - HŨ 500G,223000,223000,0,4.7,37,,,,,,,,,
276393099,Bánh bông lan Hura Layer Cake Bibica 210g,40846,40846,0,0,0,,,,,,,,,
276380304,Hạt diêm mạch (quinoa) trắng Sức Khỏe Xanh - Nhập khẩu Tây Ban Nha chính hãng,88000,88000,0,0,0,,,,,,,,,
276031465,KHÔ BÒ MIẾNG SIÊU CAY TÂN LỘC PHÁT,138000,138000,0,0,0,,,,,,,,,
275385704,Hạt ngũ cốc cho cu gáy đầy đủ chất dinh dưỡng,24999,24999,0,4,2,,,,,,,,,
262660785,Trà Nụ Hoa Hồng DalatFarm - Hộp 100 g,125000,125000,0,5,10,,,,,,,,,
261800670,Combo Best Seller 4 Túi Canh I-Soup Thuần Chay,232000,232000,0,4.8,6,,,,,,,,,
253397725,Canh Cải Chua Nấu Thịt Ăn Liền I-Soup 78g 06 viên,68000,68000,0,5,10,,,,,,,,,
249203167,Bột cacao nguyên chất không đường - Gu đậm đà chuẩn vị ca cao - CACAOMI Premium loại xuất khẩu 500g,279000,279000,0,5,6,,,,,,,,,
214595508,Wonder Cats - Thức ăn hạt CHO MÈO MỌI LỨA TUỔI loại 1kg/5kg,115000,115000,0,5,2,,,,,,,,,
193394160,Thạch trái cây Orihiro Nhật Bản cho bé gói lớn 240g ( 20gx12) - Chanh & coca,59000,59000,0,0,0,,,,,,,,,
171942920,cát vệ sinh cho mèo  đậu nành acropet trà xanh,125000,125000,0,5,1,,,,,,,,,
141774944,Đinh Hương Tự Nhiên Vipep Hũ Nhựa 40g,50000,50000,0,5,23,,,,,,,,,
141650997,Hạt Óc chó đỏ  (bịch 500gr),170000,170000,0,5,1,,,,,,,,,
134809041,Thùng 24 Hộp Sữa Bắp Non LOF 180ml/hộp,190000,245000,55000,5,16,,,,,,,,,
95586655,Trà Sen Dalatfarm - Túi 150Gr,60000,60000,0,4.8,179,,,,,,,,,
77730641,Thùng 48 hộp Sữa Tươi Tiệt Trùng Vinamilk Green Farm có đường 180ml,397000,529000,132000,4.8,43,,,,,,,,,
61994470,Combo Táo đỏ - Kỷ tử - Mỗi hủ 200gr,132000,132000,0,3,2,,,,,,,,,
54123492,Muối Hồng Himalaya Nguyên Hạt Cối Xay Vipep Hũ Thủy Tinh 120g,48900,48900,0,4.6,18,,,,,,,,,
35848360,Cà Phê và Bột Kem Không Sữa 2IN1 KING COFFEE - Hộp 15 gói x 10g,47300,54900,7600,4.6,44,,,,,,,,,
33388334,Xịt Xua Đuổi Vật Nuôi Fay Repell chống chó mèo cắn phá đồ,125600,125600,0,4.1,63,,,,,,,,,
20648424,Thùng 48 Hộp Sữa Trái Cây Hương Dâu KUN 110ml/hộp,210000,262000,52000,5,7,,,,,,,,,
20017354,Bột Ca Cao Nguyên Chất CacaoMi Original (loại Standard) - 500g,250000,250000,0,4.8,15,,,,,,,,,
1820321,Bột ngũ cốc dinh dưỡng Calsome hương Sô cô la,67500,75000,7500,4.8,189,,,,,,,,,
278693048,Cozy Icetea Bí Đao  400gr Túi,77000,77000,0,0,0,,,,,,,,,
278582377,Lốc 3 hộp Sữa hạt Macca Nguyên chất 137 DEGREES 180ml,97000,142000,45000,0,0,,,,,,,,,
278524589,KỀM CẮT MÓNG CỠ LỚN KÈM DŨA KHÔNG GỈ DÀNH CHO CHÓ MÈO,50000,50000,0,0,0,,,,,,,,,
278495911,Thùng Veyo Sữa hạt SMARTY Yến mạch - Óc chó vị sữa (30hộp x 180ml),307000,307000,0,5,1,,,,,,,,,
278295728,Combo 2 Túi Đường Biên Hòa Joy Stick  6G (Túi 300G)/túi,45400,45400,0,0,0,,,,,,,,,
278240223,Hoa cúc vàng nguyên bông ( Trà hoa cúc vàng) - Sản phẩm hữu cơ tự nhiên,79000,79000,0,5,1,,,,,,,,,
276414252,Tã Lót Chuồng Miếng Lót Vệ Sinh Dono Cho Chó Mèo Siêu Thấm Hút,160000,160000,0,0,0,,,,,,,,,
276167970,Rọ Mõm Cho Chó Chất Liệu Da Cao Cấp Dày 2 Lớp Chắc Chắn An Toàn Chó Thú Cưng,39000,39000,0,4,1,,,,,,,,,
275966431,Hạt Bobo (Cao lương) đỏ Sức Khỏe Xanh,500,22000,22000,0,5,,,,,,,,,
275172214,Canh Rau Tập Tàng Nấm Rơm Ăn Liền ISOUP 35g 05 Viên - Viên Canh Ăn Liền Sấy Thăng Hoa,58000,58000,0,5,8,,,,,,,,,
273821869,Thùng 24 Gói Mì vị Tôm Koreno 100g,280000,311501,31501,4.5,4,,,,,,,,,
253393399,Vị Dân thượng hạng 375ml,68000,68000,0,0,0,,,,,,,,,
249693272,Rượu Nếp Mới Vodka 30%V - 500ml,79000,79000,0,5,5,,,,,,,,,
249203204,Bột ca cao nguyên chất không đường Cacao Mi dòng Premium vị đậm đà làm bánh pha thức uống sô cô la trà sữa - 1kg,555000,555000,0,4.8,5,,,,,,,,,
216235405,Trà cà gai leo túi lọc cà dây leo của siêu thị thiên nhiên,43000,43000,0,4.6,11,,,,,,,,,
184432853,Bột cải xoăn Kale nguyên chất Goce - 60g (20 gói x 3g),220000,220000,0,5,4,,,,,,,,,
184430849,Bột lá mơ nguyên chất Goce - 60g (20 gói x 3g),195000,195000,0,5,8,,,,,,,,,
181114319,Trà Sen Dalatfarm - Túi 110Gr,70000,70000,0,5,20,,,,,,,,,
169920524,COMBO 3 ĐƯỜNG ORGANIC BIÊN HÒA TÚI 400GR/túi,120600,120600,0,5,6,,,,,,,,,
141651139,Chà là sấy khô nguyên cành Tunisia (hộp 250gr),120000,120000,0,5,1,,,,,,,,,
94901052,'Nước Yến Sào win''sNest Đường Phèn (6 lọ x 70 ml/ Lốc)',290000,290000,0,4.8,497,,,,,,,,,
67827561,Sữa bột Wincofood Goldcare Gain: thích hợp cho mọi đối tượng và trẻ từ 1 tuổi trở lên giúp tăng cân và tăng cường thể lực,369000,369000,0,4.7,156,,,,,,,,,
59322626,Cà Phê Nguyên Chất Baka - Culi (Bì 500g),160000,160000,0,4.8,19,,,,,,,,,
53445627,RONG BIỂN CHÁY TỎI CAO CẤP - HŨ 100G TLP,90000,90000,0,4.5,88,,,,,,,,,
28265941,]2kg] Thức ăn hạt cho mèo mọi lứa tuổi Catsrang dạng Hộp,225000,225000,0,4.3,3,,,,,,,,,
16685808,'Yến Sào cao cấp win''snest Tổ Yến Chưng Sẵn Không Đường 20% (6 Lọ/Hộp) thích hợp cho mọi đối tượng đặc biệt là người ăn kiêng và tiểu đường.',385000,385000,0,4.8,175,,,,,,,,,
1692539,Thùng 12 Hộp Nước Dừa Cocoxim Tắc (330ml x12 Hộp),180000,180000,0,5,117,,,,,,,,,
1082632,Trà Râu Mèo Lợi Tiểu Nguyên Thái Trang (2g x 50 Gói),70000,70000,0,4.5,4,,,,,,,,,
658774,Đồ Ăn Cho Mèo Vị Cá Biển Whiskas Dạng Bao (7kg),645000,907000,262000,5,69,,,,,,,,,
278865640,Dầu Oliu Nguyên Chất Thượng Hạng Oleum Crete,160000,160000,0,0,0,,,,,,,,,
278672141,Thùng 48 hộp sữa tươi tiệt trùng TH True Milk  nguyên chất 180ml,529000,540000,11000,0,0,,,,,,,,,
278583297,Sữa hạt Macca Nguyên chất 137 DEGREES 1000ml,145000,200000,55000,5,1,,,,,,,,,
278134895,Thùng 48 Chai x 80ml Sữa Chua Uống Vinamilk Susu Hương Việt Quất Chuối,183000,230000,47000,5,7,,,,,,,,,
277378836,Combo 3 Kẹo Mềm Sumika Sữa Bibica 70g,25875,28750,2875,5,2,,,,,,,,,
277326326,Trà Lá Bạc Hà Hộp 30 Túi Lọc Của Siêu Thị Thiên Nhiên,40000,40000,0,5,1,,,,,,,,,
276427908,Bia Hà Nội phiên bản Tết 2026 - Thùng 24 lon 330ml,338000,338000,0,5,3,,,,,,,,,
276380412,Hạt diêm mạch (quinoa) đen Sức Khỏe Xanh - Nhập khẩu Peru Nam Mỹ chính hãng,53000,53000,0,5,1,,,,,,,,,
276105392,Tã Lót Chuồng Miếng Lót Vệ Sinh Chó Mèo Thấm Hút Siêu Nhanh - Yonapets,127500,127500,0,4,2,,,,,,,,,
275945776,[Mua nhiều giảm thêm] [Tặng túi chần bông] Thùng 48 hộp sữa lúa mạch Nestlé MILO Ít đường 180ml,430000,450000,20000,4.8,5,,,,,,,,,
275131840,Thùng Veyo Sữa hạt 5 loại cao cấp (30 hộp x 180ml),303000,450000,147000,5,4,,,,,,,,,
273596957,Thùng 20 Gói Mì Trộn Tương Đen Cay Koreno Chajang 78g,134000,171428,37428,5,2,,,,,,,,,
263704522,Đặc Sản Bình Thuận  - [Ocop] Mực Bơ Tỏi Đầm Sen - 80G - Ocop 4 Sao,55000,55000,0,0,0,,,,,,,,,
203435406,Combo 2 Gói Nước dùng Phở Gà Barona 145g,100,95800,95800,0,0,,,,,,,,,
199728512,Rượu vang đỏ Saigon Premium hộp 3 Lít 13%,345000,345000,0,4.5,2,,,,,,,,,
197636985,Thùng 12 Hộp Sữa Tươi Tiệt Trùng Dutch Lady Cô Gái Hà Lan Không Đường (12 X 965ML),427000,657000,230000,5,56,,,,,,,,,
173299694,Sữa Tắm Dành Riêng Cho Chó Mèo OLIVE ESSENCE,39000,39000,0,0,0,,,,,,,,,
173299475,Chai Xịt Ve Rận Chó Mèo Vime-Frondog 250ml,125000,125000,0,4.7,39,,,,,,,,,
171668620,Cà Phê sữa hòa tan Special Edition Trung Nguyên Legend – Hộp 18 Gói – Cà Phê Hòa Tan Đậm Đà,141000,141000,0,5,4,,,,,,,,,
108014199,LẠP XƯỞNG HEO TÂN LỘC PHÁT COMBO 1KG - MỖI BỊCH 500G,447000,447000,0,4.5,396,,,,,,,,,
106807279,Sữa chua uống hương dâu Vinamilk Susu - Thùng 48 hộp 110ml.,147000,249000,102000,5,48,,,,,,,,,
94262449,Combo 2 chai nhỏ mắt chó mèo Bio Gentadrop,15000,15000,0,5,9,,,,,,,,,
92927543,Giấm tiều Long Khang 500ML,25000,25000,0,4.8,25,,,,,,,,,
55643587,Sốt Chấm Samyang Vị Cực Cay x2 Spicy (200g/chai),113333,113333,0,4.7,46,,,,,,,,,
48447050,200g trà hoa hòe,67000,67000,0,0,0,,,,,,,,,
16608365,Trà Khổ Qua Rừng Túi Lọc (Sấy Lạnh) Hương Sen Việt (25 Túi x 2g),88000,88000,0,4.7,25,,,,,,,,,
16608353,Trà Khổ Qua Rừng (Sấy Lạnh) Hương Sen Việt (25g),45000,45000,0,4.7,47,,,,,,,,,
971336,Thùng 12 Hộp Mì Trộn Trứng Muối Cung Đình Kool (90g x 12 Hộp),202000,210000,8000,4.8,22,,,,,,,,,
278768354,Thùng 24 lon Bia Lager Halida (330ml/lon) - Độ cồn 4.5%,262000,262000,0,0,0,,,,,,,,,
278693052,Cozy Xanh Thái Nguyên Túi lọc 25 gói x 2g Hộp,55000,55000,0,0,0,,,,,,,,,
278693032,Cozy Trà Cozy túi lọc Hương Dâu 25 túi x 2g Hộp,55000,55000,0,0,0,,,,,,,,,
278678864,Trung Nguyên Legend - Cà phê sữa hòa tan G7 3in1 - Bịch 50 sachets x 16gr (gói vuông),217000,217000,0,0,0,,,,,,,,,
278672535,Thùng 48 hộp sữa tươi tiệt trùng Dalatmilk ít đường 110ml,292000,354000,62000,0,0,,,,,,,,,
278672483,Thùng 48 hộp sữa tươi tiệt trùng TH True Milk  sôcôla nguyên chất 180ml,529000,540000,11000,0,0,,,,,,,,,
278672467,Thùng 48 hộp sữa tươi tiệt trùng Dalatmilk vị tự nhiên 180ml,458000,476000,18000,0,0,,,,,,,,,
278637818,Thùng Sữa Tươi Tiệt Trùng Nutimilk Có Đường 180ml (Hộp 180ml x 48),351000,484000,133000,0,0,,,,,,,,,
278598207,Thùng 30 Gói Mì Omachi Hương Vị Lẩu Tôm Càng (80gr x 30 gói),278300,350000,71700,0,0,,,,,,,,,
278495223,Thùng Veyo sữa hạt yến mạch (10 hộp x 1 Lít),541000,541000,0,0,0,,,,,,,,,
277423453,9L Cát đất sét mix than hoạt tính vệ sinh cho mèo Picat ít bụi-thấm hút tốt-vón cục chặt khử mùi tốt túi 9L,75000,75000,0,5,1,,,,,,,,,
277358604,(GIÁ RẺ) PATE NEEKA DÀNH CHO MÈO LON 85G,16500,16500,0,5,2,,,,,,,,,
276563725,HẠT ĐIỀU RANG MUỐI XẾP HOA TÂN LỘC PHÁT THƠM NGON BÉO BÙI,280000,280000,0,4.5,244,,,,,,,,,
274567938,XOÀI SẤY MUỐI ỚT THĂNG HOA TÂN LỘC PHÁT BỊCH 150G - ĐỒ ĂN VẶT,83000,83000,0,0,0,,,,,,,,,
273821849,Thùng 24 Gói Mì Gà Hầm Koreno Premium,277000,288427,11427,0,0,,,,,,,,,
271312140,Dầu ăn Happi Koki 5L - Tốt cho sức khỏe - Tối ưu tài chính,210000,215000,5000,4.6,5,,,,,,,,,
252388979,Combo 3 Lay’s Stax Khoai Tây Miếng Vị Thịt Nướng BBQ 100gr,112200,150000,37800,5,2,,,,,,,,,
249971453,HẠNH NHÂN NGUYÊN HẠT CÒN VỎ LỤA HERITAGE 1KG,56000,56000,0,4.5,7,,,,,,,,,
207717768,Rượu Chuối Hột Phú Lễ 29 %vol_650ml,95000,95000,0,5,1,,,,,,,,,
177844180,Sữa 9 loại hạt Vinamilk Super Nut - Thùng 24 hộp 180ml,326000,326000,0,5,47,,,,,,,,,
141651118,Hạt dẻ cười Mỹ (hũ 500gr),320000,320000,0,0,0,,,,,,,,,
124705630,Combo 2 Túi Ngũ Cốc Dinh Dưỡng Nguyên Cám Nutifood Canxi 500g – Giúp Xương Chắc Khỏe – Hàng Chính Hãnghắc Khỏe.,130000,130000,0,5,7,,,,,,,,,
121367224,[ 5 KG ] - Thức ăn hạt cho mèo mọi lứa tuổi Catsrang Hàn Quốc,532500,532500,0,5,30,,,,,,,,,
110981370,Dầu Oliu nguyên chất ép lạnh Extra Virgin hiệu Naturel 250 ml,105000,126500,21500,5,15,,,,,,,,,
104351671,Dầu Olive Nguyên chất thương hiệu Silarus nhập khẩu từ Ý 250ml,165240,165240,0,5,15,,,,,,,,,
72225928,Nước Mắm chiết xuất từ Cá Cơm Phú Quốc HƯƠNG XƯA 750ml,42210,42210,0,4.6,20,,,,,,,,,
67370523,Hạt Chia Seeds đen Úc túi 500G,139000,139000,0,4.7,7,,,,,,,,,
59548756,Thùng 24 Lon Bia Larue (330ml/lon),368400,423660,55260,5,55,,,,,,,,,
47463111,Cà Phê Hòa Tan 3IN1 KING COFFEE - Hộp 20 gói x 16g,64200,74600,10400,4.7,18,,,,,,,,,
41933166,Trà kỷ tử,45000,45000,0,4.5,47,,,,,,,,,
38138431,Bánh KitKat trà xanh bịch 12 gói - nội địa Nhật Bản,109000,109000,0,4.7,7,,,,,,,,,
20581404,THÙNG 48 HỘP SỮA TƯƠI TIỆT TRÙNG VINAMILK 100%  hộp 110ML,312000,312000,0,5,9,,,,,,,,,
5028691,Sữa Đặc Ngôi Sao Phương Nam - Xanh (1.284kg),85000,85000,0,4.8,34,,,,,,,,,
278765322,Rượu Vị Dân Ông Già Ba Tri_Rượu Nếp Thượng Hạng_4.8 lít,480000,480000,0,5,1,,,,,,,,,
278672459,Thùng 48 bịch sữa tươi tiệt trùng TH True Milk  có đường 220 ml,485000,502000,17000,0,0,,,,,,,,,
278431633,Thùng 48 hộp sữa chua uống hương dâu Yomilk 170ml,333000,411000,78000,5,1,,,,,,,,,
278425112,Thùng 48 hộp sữa đậu nành sữa tươi ít đường Vinamilk 180ml,190000,243000,53000,0,0,,,,,,,,,
277968768,Cà Phê hạt mộc Arabica Robusta- Espresso Buôn Ma Thuột Trung Nguyên Legend- Gói 500gr-Pha Máy,276000,276000,0,0,0,,,,,,,,,
277500290,Gạo lứt giảm cân ăn liền Mailey Túi 150g - gạo lứt sấy rong biển/ cháy tỏi ăn kiêng healthy eat clean,29990,29990,0,5,3,,,,,,,,,
276681653,Rượu Mỹ Tửu chuối hột - 500 ml - 22 %vol,120000,120000,0,5,1,,,,,,,,,
275724995,Macca tách vỏ (hũ 500gr),350000,350000,0,5,9,,,,,,,,,
274993864,Vật Liệu Lọc Hồ Cá 1KG | Bông Lọc 8D Cao Cấp 50x11x2cm Hiệu Quả,87000,87000,0,5,1,,,,,,,,,
271143419,Rượu Vang Đỏ Chi Lê Huso Chileno Cabernet Sauvignon,200000,200000,0,5,1,,,,,,,,,
270480914,Nước ép dâu Kokozo có thạch 320ml lốc 6 chai,80000,80000,0,0,0,,,,,,,,,
261966788,Rượu Ba Kích HALICO nồng độ 25% can 2l không kèm hộp,270000,270000,0,4.8,4,,,,,,,,,
252764109,Thùng 48 Hộp Thức uống sữa lúa mạch TH True Chocomalt Mistori 180ml,423000,497000,74000,5,2,,,,,,,,,
248106514,Trà Hoa Atiso đỏ hộp 30 Túi Lọc x 3Gram của Siêu Thị Thiên Nhiên,45000,45000,0,5,5,,,,,,,,,
208347307,Cà Phê Trắng OldTown Vị Hazelnut Hạt phỉ - OldTown 3 in 1 White Coffee Hazelnut,155000,155000,0,4.7,7,,,,,,,,,
207717764,Rượu Chuối Hột Phú Lễ 26%vol - 500ml,55000,55000,0,5,2,,,,,,,,,
198239815,RƯỢU VANG ĐỎ MEZZOTO,250000,250000,0,5,1,,,,,,,,,
177623695,Nước Uống Ion Kiềm Cao Cấp Công nghệ Nhật Bản - Fujiwa Bổ Sung Vi Khoáng Và Tốt Cho Sức Khoẻ,139000,139000,0,5,40,,,,,,,,,
154231129,Đường Túi Biên Hòa Pure 500g,19000,20900,1900,5,24,,,,,,,,,
145123646,Gạo Japonica Neptune 5kg,150000,150000,0,5,18,,,,,,,,,
94711105,Đặc Sản Phú Quốc - Hộp 2 Chai Nhựa Nước Mắm Phú Quốc Khải Hoàn 40 Độ Đạm (1L/ Chai) - Ocop 5 Sao,339000,339000,0,5,27,,,,,,,,,
90744761,Combo 2 Túi Sữa Bột Nguyên Kem Hai Con Bò Đỏ (500g/túi),125000,125000,0,4.8,163,,,,,,,,,
73836371,Trà Gừng Túi Lọc Hộp 25 Gói - Trà Hùng Phát,48000,48000,0,4.6,42,,,,,,,,,
72214764,Hạnh Nhân Lõi Đã Tách Vỏ Sấy Chín Nguyên Vị Thương Hiệu SK FOOD - Hũ 500G,240000,240000,0,4.2,45,,,,,,,,,
68211446,Bột ngũ cốc dinh dưỡng cao cấp 05 loại đậu & hạt ( không đường )  - MS - (500gr),80000,80000,0,4.7,327,,,,,,,,,
58389098,Trung Nguyên Legend - Cà phê hoà tan rang xay Cappuccino Coconut - Hộp 12 gói x 18gr,79000,85874,6874,5,135,,,,,,,,,
53722017,Thùng 48 bịch sữa tươi tiệt trùng Dalat Milk có đường 220ml,370000,490000,120000,4.6,86,,,,,,,,,
52798132,Thùng 24 Chai Nước Giải Khát Sting Vàng (330ml/chai) - HSD: 27/3/2026,254400,292560,38160,4.8,447,,,,,,,,,
50411173,Trà Oolong Hộp Lục Giác Khánh Nga 100g,100000,100000,0,4.7,13,,,,,,,,,
49375139,100gr Trà nụ hoa tam thất - Cao Cấp,99000,99000,0,5,1,,,,,,,,,
42849903,1kg Trà mảng cầu xiêm,289000,289000,0,5,1,,,,,,,,,
15246547,Nutri Plus Gel Kem ăn dinh dưỡng - Virbac,250000,250000,0,5,31,,,,,,,,,
